row_id,sequence_sha256,log-likelihood,d4_par1_if10_policy
g6_LC:0000033:6d28f9fa5fbc,6d28f9fa5fbc6d09502a6d8d209ff5b862c1223f5414d95db0ffba8099a1dd37,0.7840702534,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000034:68948c185eb8,68948c185eb89088853c72451931654a727c14d91ecc2f2abaf9a6af69414af2,0.8604073524,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000035:7de55552b774,7de55552b77414b4a5dadefdc36dfa8f3364c5757eeb3987f560222a811686fb,0.8430203795,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000036:cf62316d1143,cf62316d114361460b786cdf2aa4ffe1c99ed59324fc413a2fa04f551498848a,0.6150024533,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000037:da2c62a48c92,da2c62a48c929d12bda04f36898eadb1570f7c5c4fcda7dffa68848310db3118,0.5921509862,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000038:882c7d4b8aab,882c7d4b8aaba4e371d49ec9e248eb1256235d3ab6e1510856cbf216366ddcae,0.7779433727,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000039:9f3e2eea0428,9f3e2eea042846311a00889096c9195f08636385eed881cde647f68b21265b38,0.728928566,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000040:27c6b6398905,27c6b63989052ee742eea9104c3e83258daab8d7405e43997b5eb5b1d60d89a8,0.4964398146,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000041:5c8dbec4b778,5c8dbec4b7789c90ab3ed8466cecfe370aa67075c7420b82e1851bb42aae0f5d,0.5782414079,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000042:d24dc5e873d9,d24dc5e873d923034e5ca1a2db36a62bc427212728615a1d412e976e11019cd1,0.7441629767,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000043:1767836f7e77,1767836f7e77a707f3b234df8f35561b65bfd46f2b06b2f0ce2d259533f0b7ab,0.5757575631,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000044:09d5d7a6a417,09d5d7a6a4179e77bbf5364798013842b3eb5b0bc5c707b4ec735cffba06af8a,0.4568637311,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000045:de4e0e9a3e84,de4e0e9a3e848fd7678d69a8aa6fe6b628213f4d57e1e783a463c8c444ef7973,0.9776453376,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000046:d79dc915302e,d79dc915302ece69de6492fe5fbf93f3a1284e3f052edc3e7ff1577c18a9b9a6,0.561185658,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000047:e6a872f8af48,e6a872f8af487d0b9f97a7eab7c0297963dd9e68f944cb52d49ecdcc3d58b3d0,0.9970193505,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000048:6aa635211711,6aa63521171112f665542f920cd1f194684884c131d0c30c9197b76497d59a75,0.6353700757,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000049:c926f736bd1d,c926f736bd1db01e2e0a2c2a87e105665550fdee970b7402b0e3c0c6ac34d89f,0.3926146328,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000050:0af81e903a4d,0af81e903a4dac64968970e77f6d3eb4dcf47c8a6f93fdc54962762a70b573d0,0.6368604302,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000051:03d63191b9da,03d63191b9da211201a38e0955124fb5365c7c773a2e02d6b3a6c804971284d5,0.5840370655,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000052:4043e3d54024,4043e3d540245173a954d060f1abcb33e41d0a8caf9116f972bd914ed2ae8797,0.6853783131,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000053:c4cbe6abe1b1,c4cbe6abe1b11b5ea4fcd9ec846487229038bd57f3c0e3a5dc3576f450953859,0.7131975293,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000054:3d1071c8bb70,3d1071c8bb708fe01b7ce636b831c4091ce786cfcf9536de191922e699ce0436,0.9607550502,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000055:04f9c26e2553,04f9c26e255318e946bfc77b8208c2ce0a108610ac8c0303e6ccaae7a20373d4,0.6098691821,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000056:aac7d78b3ab0,aac7d78b3ab009f58ac6ab10cb564a3dc80df224a8588253afdd46dc91e13b5d,0.5603576303,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000057:c30c23c4cba6,c30c23c4cba604c196f89fe67deb1b49fd8467f693d620374fd646696a5a4dab,0.7287630439,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000058:8184f68cee99,8184f68cee99107dcf856482847ffc4c8ec5d1a3d3540c7c81dc6bb956b0a180,0.3435999453,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000059:91aaba1517d2,91aaba1517d24ca5c9795c244a8f17d8e104874becd3455eca501d7b64db8d69,0.7597284317,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000060:0f8eabe1b47d,0f8eabe1b47d1d590de984eec65217c6d96baa929aa2ec3935d9757da7dbe564,0.7524425387,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000061:69c7ed1f2d3e,69c7ed1f2d3ea7052c7d4448824ec5902b7863397d7ed3d5e979bc197f2be7e8,0.5696306825,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000062:e7b8ed97d73c,e7b8ed97d73c56b6f6151914d72c08608aaddae8dd203a4b1175b833f793b542,0.4451068342,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000063:91fff226fe23,91fff226fe2352980806e7eb95dfd86f406868e4757a0b13aa83ced76a4d7ed1,0.6767676473,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000064:0040b292b8ab,0040b292b8ab5c243aab8429082f33a7f334519c25667f9c3c1ac8b9eb3fd27b,0.9337638021,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000065:75807e2654e8,75807e2654e8d317b6fa49c8ac81a24c0f9a50a70e98e3578c17e89ce2082b56,0.800132513,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000066:56d0324a4e1f,56d0324a4e1f1c02b3e844cbc34b9b365cc0e5f44e67de6642d3f127db88418e,0.7338963151,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000067:019d9613aadb,019d9613aadb2f9c5614c1d7fcc54ab9966fa1d87fdba260a36aa803491016e7,0.6770989299,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000068:b2fbc126760a,b2fbc126760aedc09a590db9b29aedbdce75a5b12ffe61444979ea33b87fb317,0.8128829002,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000069:919d6e0d21be,919d6e0d21bec6fa0bd073135a920bc11aac3df5e2ed8b5da5ac6f59c164ea90,0.1975492686,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000070:677e1503ba05,677e1503ba058a2d1f80210fb4a4a9f38b9180398f426c18df1ee7457b1d37ef,0.7661864161,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000071:896d69d9458d,896d69d9458d3e07928c76b5b3d56764c103cf3b430f82faf21af59912f7c6bd,0.7100513577,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000072:a54af7470ddb,a54af7470ddbfca13ab7d8fa42a43266282b53d00d87d1e5f5a746ee1b630be5,0.7726445198,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000073:2ec5a69d81d8,2ec5a69d81d8f6819c2cd9e1b4eb33a254ee9ca4d3afa7adac530779c6657b4a,0.9486669898,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000074:922a4d26c9bf,922a4d26c9bf9d7b5fc9dd68c9a3b5a001fd675ce7c0fd63dbd995b2a84f02d7,0.4656399786,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000075:d37a8cca5636,d37a8cca56363f826f6a51c7e95b7501fb57e489c68708cb6ee4c5bbc74c39bf,0.5370094776,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000076:fc9a62bc24c6,fc9a62bc24c688e95b0db83debe3db90053e6cc6f0f2786621aa13830700b976,0.6363636255,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000077:fdee9fc5dfe9,fdee9fc5dfe9ddfacfdb4c676cd801a7c66bfe588c27180eb96eaae4541a8506,0.3757244647,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000078:d8523be8a203,d8523be8a203ccf5928fa435216bdfb91e6417141c306d7f93827caf253deb54,0.4808743,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000079:6f66dbc3c693,6f66dbc3c6937e1e6ba24740fb22d79cb98b5238a71ba757d9fcf4b75d135904,0.7127007842,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000080:f64db1738020,f64db173802012f9fd0468ad7a2c55863ad489d4da90c78027e538f52db70d3f,0.2334823608,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000081:7caf9b19beb0,7caf9b19beb0af754706be12fec99c7e9f6e077d6b4179cb8d7c716968a8fdd9,0.4846828878,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000082:7dbf136c1a97,7dbf136c1a978cb80e1d56ea12a50a62fb410871a48330b5cd2e0ca739e15bde,0.4603411257,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000083:256e502c19df,256e502c19dfe2fa6f375d439df5765baf86ea64f599fd29787321d3e78c9d62,0.4952807128,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000084:893ec8fa874c,893ec8fa874c114f8e638c2bbf791e3ac877df490cb24e233047d4a8b5a0893e,0.3300215304,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000085:d6650581dd95,d6650581dd95bde96c8d8f53ba45a3339d9043a0ec52451b821e00cbdc96b343,0.4674614966,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000086:7beb49c62727,7beb49c62727d0ac41ec37fa7fb9cedd7835c88b90825b5ea85e37f9c4b3ebf9,0.5459513068,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000087:bf9e126c6d8d,bf9e126c6d8da2aaea8109b73a4db2497279a156dd3377d5740b0914ef837074,0.4913065135,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000088:1731ba1968d1,1731ba1968d1990e4fd0986cf3125a0d85ec732dbf35d7304b1fcd1cfea46028,0.5919854045,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000089:2aa7f6b984a7,2aa7f6b984a7d1dfd5f54e784872659f33332c61bea6e4771deaac71b6eba55c,0.3801953793,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000090:483296b65ca7,483296b65ca7cb9ed2c63f44af376c567226a45390b360b7fa2f9a53995d63eb,0.6353700757,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000091:b47fa2ce09be,b47fa2ce09be77e32f6857b725231924520620cd43476926b31c7cc5367a77e1,0.6467958093,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000092:067209cd41f3,067209cd41f3049d214083536cf4113fd376a5e608b0d6fb478e21be7cfd7376,0.631727159,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000093:2bc09a7f33c2,2bc09a7f33c2a8f1d595d6e23400196ddf0b1cc773b4989e73202c1a5dfda633,0.1877794266,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000094:7dc269df6b26,7dc269df6b26e7582637ea419cca5498537ed94485ba0ba6e2d15d64b56f13d0,0.2087265998,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000095:840b75d7a86d,840b75d7a86d76f065c5ef28342b56fc19a34576ab52f1d56795eddfc4c1592c,0.7630402446,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000096:e46355429c57,e46355429c57495b6d55c24aacd51add2a0d699e69f4dfb1f7c3cbc3ededa7ed,0.4376552105,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000097:9d3a547735af,9d3a547735af9325ca6d0926934925a494d3f572c2829b7041df059a5c27fa23,0.6660043597,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000098:85c76bd36e50,85c76bd36e50dba097cbe82dd0dafcdb461451b1a436783c9ae84162d0f6bd6d,0.6318926811,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000099:d98bae85fbe3,d98bae85fbe322b9e8551b733d07ed3fcb9528e6fe69de94a95fd7dfff68fc38,0.7170061469,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000100:46196930d368,46196930d368e1c410fd7d197eb50179deb66dc02eb2b22340eef3ee110edd89,0.5418115854,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000101:f2f1548c01ef,f2f1548c01efe4d293934d8253a7a79dad1c611157f8dd57d32246722207d935,0.7314124703,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000102:bb1f02ceb8d2,bb1f02ceb8d29ccba69eff488f4538ed7f58328d13841447725eb750dde4573c,0.5818844438,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000103:dbf2b7800932,dbf2b78009326a17b96f3d8e37c5a17d9dee87e7a5ede553315bddb4b03c4658,0.5919854641,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000104:d08c3e0afc28,d08c3e0afc280ea39b8519e1c5e6c5cda6b5544dc39861fdda584af5da2dae93,0.6443119645,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000105:d9d029627688,d9d02962768853405db79c440da8a17df4ba9242e63c9a943ab0decffe3aec9b,0.54528898,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000106:e0f123d4f613,e0f123d4f6133598b39bacaec1c8c40fbc8c5e38fa0be8ddcf8812d0a5f3c94c,0.7857260704,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000107:fc31337d107b,fc31337d107bfc32f0d6427da9d992ef5b0b38e9e86c9f0a2cdc13e238da5dd3,0.2887895405,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000108:e6c2fd4edd61,e6c2fd4edd61d277dd62037aa415832423523284ec761b1f062fed652b69344f,0.7019373775,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000109:af729c07a823,af729c07a823fc84f584c153f8eafab19a6c1e9109c3187076490bd233db37f7,0.6686537862,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000110:dc2751fa509e,dc2751fa509e51807e4a98274fecbf5c3d74f20222c60f7944188eb07f3fffa5,0.8842523694,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000111:08662f6937ce,08662f6937ce4eaca6900bdffea45883c568828f02a294b2da4d05a8e2639cad,0.6103659272,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000112:52c35ee1d62c,52c35ee1d62cb71d16fa93967027cd56b0500f160608d3fd4c51f902149ed3b3,0.5830435753,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000113:be3ff2a466d6,be3ff2a466d61a690a2c2b4387e61382b972afc1977cd82845a731306b0ad601,0.7340618968,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000114:feb83260567c,feb83260567ca04608d173ebf7948bbd4e02b200d1405521954617cf38d9e115,0.3402881622,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000115:2c3617ddb9e3,2c3617ddb9e3b9a1da8684ae58f71d278b50f0ed1893614b674a8b26bcddd27c,0.1122702435,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000116:34881797a08d,34881797a08da432a3b132200473f17448d985aae3dbff0861190251fd0a0e8e,0.1498592347,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000117:f236e2a1e5c0,f236e2a1e5c0dab5e8f7c359a489a865858f9707baef8491f983cdb338d52f0c,0.2180824727,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000118:90d38ae92e1e,90d38ae92e1e81e2ed596fa1f82c8de43f96f27b25c85fd174fe3e19c099db5e,0.1768504828,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000119:c11611dae5b4,c11611dae5b42867e9a62ae29e9c9ee7f8a60cff996917a055b3bb03c034edf4,0.220731914,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000120:3ef8ba892c83,3ef8ba892c83e9ab4b7828c11780dbfd2fe01a782700e6623d6cd3b09754d634,0.2573273778,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000121:49c4ca2db3b3,49c4ca2db3b39f8241520b3b1015784468b57ab704ab453432380047534699a2,0.1607882231,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000122:a5f10359cfcd,a5f10359cfcdb6b60611714cb3f803a7e361310bf4d9eab7f4b5e91e09ef6b96,0.1693989038,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000123:56846ac3687a,56846ac3687af19cadd7c8f8b63158c5ace3ea40890b6cd9ce16d26388601897,0.1803278476,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000124:46215c95b718,46215c95b7184f17f202f5582254ff7a2ac13fb5c0b8ba640c9785d3afc9ab07,0.1179003194,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000125:a04b95a5f77c,a04b95a5f77c3b9fb264235f1d1dc53251ae7f524436cd21d2aadb45cf232b8c,0.1886073798,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000126:b92b35ef35f8,b92b35ef35f8a81560186b7176b75352c816cf138ed7316f88df9ba3425b7391,0.2935916483,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000127:1b041e86412a,1b041e86412a10a724cb9736f637e701cc13aae091ae60cdd5a8f58509da59c2,0.2216426581,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000128:4baa44318cb3,4baa44318cb395e5abf193dbb7d479cedf4e03698f861b03a51fb45a9b511986,0.339625746,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000129:6350b3bc0ed6,6350b3bc0ed65b87d26c52d8f0a8fe4d2e8a592eb27952e816ae6d10108f3aa5,0.3139592707,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000130:289c5bf2dcb0,289c5bf2dcb06b0c46a937ea253b56a0ae514d032a85fd423e7085263a55c3fb,0.2664348185,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000131:6d59ff66feb2,6d59ff66feb2b2c539ba03486dee4019025609252c0b190b8f918f0d74b75247,0.1482033581,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000132:e6d0a4150371,e6d0a4150371e1a97255cc0e0a7c363158e446dfe20d8f172657b61388806fff,0.1581387669,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000133:422db7fe0267,422db7fe0267076309e173fd08ac6522f8e3d996b23f25ffa3356f99c3828eba,0.9393939376,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000134:5e1ec071c94f,5e1ec071c94f245bb9fdb1c594ce2845be5ca52641b4ffd39770c8174ab32685,0.5125020146,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000135:58a605bf18f5,58a605bf18f59ed6ec9d4610409420e7df7e024fab264ea3cacb1aff8ead1c83,0.7752940059,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000136:f312f2703f6a,f312f2703f6a549c1a9635506122c2a9a401a31dfad7c82dd7a083639a932468,0.6888558269,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000137:ff1231eb3b36,ff1231eb3b361f71022e67e98fa1b2108ab1d8352810fe1ffb40e646691e14c7,0.6871998906,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000138:6c1ba95e7433,6c1ba95e743338c7252067d66845da19879d8c04982b722417d5f7f2d8ff9060,0.7479715347,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000139:faf6b2b7b2b6,faf6b2b7b2b6c541401c86ccab42861103020496220c364921ab3de7190d3e9f,0.7133631706,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000140:5ee7deb7ffac,5ee7deb7ffacd32878e99efb776f9ad813c72177e993ed9e7142160e5c63de4f,0.7231329083,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000141:503f3da2928f,503f3da2928f5995c0afdd96c5b616d6b849b870c8e8cb2693b94caf764fe888,0.6973008513,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000142:c51e7a49f126,c51e7a49f126e380ea93cc11ef6ed138104304d3c7b85521a83a975aa629c7ad,0.8686868548,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000143:c37b670d3faf,c37b670d3faf332d9ea28871e25c6ea047946ce8b8241a607b42df22622eb10c,0.5194568634,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000144:751ae44ad946,751ae44ad94606a486f983ca46774497a8f9f84350e2e5515ddf827c3e5c1ab5,0.7179996371,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000145:27c8f67ac2d2,27c8f67ac2d2c4275dfa603caa2d2f44e7dfe1da9e3b11b44c8e34c15ed0cc9d,0.8281171918,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000146:97dfeb4b412c,97dfeb4b412cf95448dbb1925b525303013618709f0d95185d5b95f5c330e09e,0.7961583138,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000147:9e159ecb6455,9e159ecb64550b74a3a339ff1924873de7a26244ffcd9932d74faed6fde3dc4b,0.8388805985,if6_consensus_when_public_stable_and_legacy_neutral
g6_LC:0000148:fc57eb87cfe9,fc57eb87cfe9fb43a54192dc055d9146982a913a8c9dba4a0bffa26b493a5390,0.9021360874,if6_consensus_when_public_stable_and_legacy_neutral
