dataset,row_id,sequence_sha256,log-likelihood,d4_par1_if10_policy
1n8z,1n8z:0000051:7d1d23384450,7d1d23384450c4dac1f8d89ea8613c37b6697700d8df10f3c02b27fcf35a5ab5,0.452950567,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000052:90c789173af2,90c789173af27b5d5609afedd6e7e7420879bbc55e7b1398d1ab5d183d7d0eb2,0.6323763728,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000053:7ef9ef1ad3d9,7ef9ef1ad3d9eaba7afe1d4a3ac9fc3f06f28ef39ce85762d1ce539ae5408a52,0.1937799007,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000054:f56b98c228c0,f56b98c228c09f5669a9047f81a5eaff70a16ea18e4c4c29ee33706b0003c1be,0.8277512193,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000055:08a04d56ec36,08a04d56ec368ef69b73b0d15320ab004009086cc1c2b3d78707c89016270c3a,0.2432216853,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000056:6ba80464eac3,6ba80464eac3f101751701ca9c8c58af02c8705257ca012859b37f2b81ba09ce,0.2878787816,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000057:0ce759c22420,0ce759c224209c63800b1264b6d3d7e98ec54089727139560472049b947724ce,0.3995214999,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000058:0fef91ad74cc,0fef91ad74cce95c5eb3e286eb07040ca92ee2e5ca37f1f6fc41d6a4cee58c33,0.01834130846,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000059:dc22bdfda8b9,dc22bdfda8b9ede7e1c7c7bbdfc4923add1df90ec367cfc1c3393ada90e44f78,0.5462520123,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000060:0cdae13b4f03,0cdae13b4f03bc9710e7a143796af2fd6599d3c3c0714729550c69db13b52c0e,0.4082934856,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000061:0be9459f0494,0be9459f049421b1a8ff9414fbbfd2ae27787214c527b9f6a39d5bbb2d1f6f93,0.4992025197,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000062:f1d15df7ede0,f1d15df7ede0b7e603889506b997ec53ae48ba865774fefa108d92887e39218b,0.5446570516,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000063:9d85e8973d93,9d85e8973d93f262cfebcfce6699df4e93704e1c5f4f1d6d4acab6b46e6d5669,0.7902711034,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000064:8350f9bed128,8350f9bed1286c72233cd3ef8a10c21f0d4b508723df3c139de5ee500529a9f4,0.1212121248,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000065:25ed16413dbe,25ed16413dbecdba4cf24bb1b050da27caff1c8d9501393327778d4ce92605cb,0.7942583561,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000066:3a8fb908630f,3a8fb908630f8f3d03584be99d022fb31bde463c3c9111f5610bbe78ed8a6e8d,0.8476874232,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000067:f408a731c40a,f408a731c40a9d798da7ee4243bb7562677541ed8c4e145b410f9434d04e2d8e,0.7583732605,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000068:ea9ecfbb118e,ea9ecfbb118ec25f5cff57a8f1497ac5b87a66209d62d0f6051d1931a044b6ff,0.8333333135,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000069:461ee975fbc5,461ee975fbc5e9535ac8caf575b3fb9451fae7ad51e316f431a991840342ff6b,0.716108501,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000070:48ca89604b29,48ca89604b29cca0f8927f32476149ec11e04e511bd8f2f63a689f1f21845d28,0.1076554954,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000071:1851a2602cb1,1851a2602cb14432a48eec938896c3cbe1b978967fe38780992dbdd509848dfb,0.8787878156,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000072:aeee97b94973,aeee97b94973c124e52b7baa439333366c4d8804ed1bc8926221d68bc7435f06,0.4194577634,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000073:3cf68f7e96eb,3cf68f7e96ebafcab83a9f12c455117b46d2609287288da53dcf0530f502e9bd,0.855661869,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000074:c81d051bc349,c81d051bc349ceadfb3437c4c5f3d154bc0656a717f80aa1a0492534eb40e041,0.7432217002,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000075:543aecaa098b,543aecaa098bab4e9b3ed19baf2b9f83b3a67ce30fdc1ca31df1a202d5bbb4e7,0.2830940783,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000076:33457c20e917,33457c20e917bea66e250f623819788ea69353e92f307cea2793345fc97caba0,0.1881977767,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000077:fa7fc94b962f,fa7fc94b962fe87df13ced1f4fb433a08a893f8b48e0893bd1c8a2d2575f7fe1,0.3237639368,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000078:90fafa737af7,90fafa737af773ac2d74cb9db44799c728fb375d6a44f359b26382fabba3ef05,0.452950567,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000079:4090d267a0b9,4090d267a0b9f2356748931cff4aee8411c116581f2ccaf98b91861d5a1aee1a,0.3724083006,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000080:b8a37976b4c4,b8a37976b4c44201fcd8560f5af4f76c3eb18405c525ecace595ca68b7ebf9b9,0.3181818128,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000081:33a13e4476a3,33a13e4476a3bb45f795d2d37ec155a2be4f18a94fa1445f543e5228305d471f,0.1961722374,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000082:755e23559a27,755e23559a270e8e452e781440c0f69bfc53213c2a0118b6cfd5cdfd5679f040,0.7440192103,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000083:7016f985ca96,7016f985ca969c50c3c65a4b6b60f9e6b8f8c98e3660965d96ab8147f47466b7,0.144338116,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000084:b93066f68d12,b93066f68d12a0aa0b10e90794e42246235f15fbd8aa9423f8881fdae9442afc,0.3205741644,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000085:9d73170831c5,9d73170831c533413fb4931d47b4855d0bf4fa976cfff495d86d919292af460a,0.7121212482,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000086:43411d144108,43411d144108d7a36a98dd55c7459a942d8b224ab8c460ab27caef581f57e599,0.6634768844,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000087:5147e9c6833c,5147e9c6833c29e43dd80cdcd2a7e2561ad14d4d0263d3cc5ac588b49a2927f7,0.7360446453,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000088:90196d288355,90196d288355dfe4e462dcb02488fc9268848a6f454f86a9598ce02ba4054986,0.8692185283,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000089:3b38c2c0cc1f,3b38c2c0cc1f0940f9eba892d28e2410ccead5e4c8346dbf94530c52c866d447,0.4824561179,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000090:e0e0a212ee5f,e0e0a212ee5f8a16fcaf986aa40a9f5f873bb0b4930bb7b10507f230c35cd385,0.5271132588,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000091:cbf523366c4e,cbf523366c4e02e77c06e86b58cffd92d04cc963496a9d482ab8bee77964437a,0.8859648705,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000092:489bfb3eee0f,489bfb3eee0f74f31645b05c374a23831c87ba70a91da58150c9d4d525bb24c5,0.7886762619,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000093:da3f1827b17c,da3f1827b17cf73a2b3499105fec1c214f8cf1ffd4a921c39d8264f887b10ce1,0.4362041652,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000094:0d9fb40ce2e6,0d9fb40ce2e6fdd0635caac8b0714adab5abd733bf7119f471600cee312b27d4,0.4577352107,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000095:92ef02ce7c9f,92ef02ce7c9fe40583096321ddd5e155adba5e39f09fb7bf386925318ff2317e,0.2296650857,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000096:453a1b118731,453a1b1187313e90a6118d29d0a459284eb98f856768295c7742e172c85c4dfc,0.3947368562,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000097:d3a66869cbf7,d3a66869cbf73d8385beb8a7b24840b4410651a50ead9cd2650ba5a09cd371b1,0.402711302,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000098:d073cd2e257c,d073cd2e257c4c63a08821332880c763a071ca2e835fe727bb6919e61b9efefa,0.295853287,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000099:92df5b4510cd,92df5b4510cdecdbe832353e5e0afcfdbd81b85a65786fa1382819ff246a7dc2,0.7647528648,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000100:25de153f2316,25de153f23163c685e07202cad310098364f10b4720717efc8100adcd613f67f,0.3620414734,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000101:df3bd4278859,df3bd42788591a8297f7dc85e51b04e79bfd95ce1d5c6955a61754040785661f,0.2878787816,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000102:e965532d244e,e965532d244e4efc8be0f64c95750275d5d9d6823339f09bd04274e0354e6a43,0.4888357222,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000103:0ef46730f057,0ef46730f0571360f8fd85512507dcaae32f5916b34abc3704f054978b8e437b,0.4633173943,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000104:f336f57a7fcc,f336f57a7fcc270ea36e6abcf17224197abcc98d7fc2b1ed66166fad0833572f,0.3763955534,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000105:04cb6ef6332e,04cb6ef6332e76520b9d0f75ab6308f82d2c3ff67c61cbeec5f406fc5b964604,0.4338118136,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000106:c31040f2cc22,c31040f2cc2293e2f8e1fe28e18c8968b4b79d24ac2fcb374b452b6f58b6bbac,0.2161084414,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000107:4286c7a44a95,4286c7a44a9505a826ae9e45d9def00d421aa281f660a63c380dcd5bb2ead536,0.5470494628,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000108:3280357aae8d,3280357aae8ddf4a5a29eb22cbd0c92fa4316b61bb33e13bde048e6ae7c02328,0.4003189802,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000109:3eea40823034,3eea40823034d36353a45cb5cbb35bc0f75b8319943821231f9cde8852da8f22,0.665869236,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000110:fea0d21b9697,fea0d21b9697cea3f0662a1aebac7864a05dea545c7145821f13544b5765747e,0.2902711332,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000111:2a6b4cb4aa74,2a6b4cb4aa744735e55b05012ac59beb65510a053a9eca1435027eaa99e28f44,0.6881977916,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000112:01bc93dc7281,01bc93dc7281ae48547d93d894d95cc808cf90a24730de2cbb91b101e7ccf622,0.1283891648,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000113:b33eae7c8387,b33eae7c83878d55c4405491a07fa69b81f5126341079d058a874b2f5ce6715c,0.4832535684,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000114:96dc86d6b0bb,96dc86d6b0bbd56d59b6057ffa356461b12498028ac3b51f0e6f346a2f4ee437,0.1363636404,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000115:2b837bc148f3,2b837bc148f31e9d3c6e212a2404cd85cdf1248e0664101da805a7f7cf9d25d1,0.2854864299,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000116:a29e327aa8f5,a29e327aa8f5b88285cb9c5f0cd62a10c52a340d65b63ce64cc7c7d5e5068f48,0.5374800563,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000117:af754bb1a5c3,af754bb1a5c3d710fb905269a9f0966fc9c40ce6a5ba4705edef096461a9e964,0.8133971095,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000118:31d3f6048eb0,31d3f6048eb093aa19eec723a67f617de522155ec6972b6ebbf82a818dff828f,0.677033484,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000119:fd7e98663813,fd7e98663813a5dc11ede155a70cd755952ad6f8f258b98af26c3d431ae6f09e,0.6523125768,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000120:4510231fe730,4510231fe7300bce15bf116b9434684eb2043e835c3a8a3812600bebb03d6c62,0.6618819833,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000121:6981dae4598e,6981dae4598eb5e8ae3bf778c45ff1e02b8a756a692f1c4c2790c68e25dc2d38,0.5821371675,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000122:49c6164af13c,49c6164af13cf403d868634effe731d90844771791b4f22b89fe57762ed080d3,0.676236093,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000123:93b38f8ffa65,93b38f8ffa65376609570b76c876c1982d4f708a4db4896ac710cc1adebe0ce7,0.4792663157,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000124:f0b11f6397f9,f0b11f6397f90623b91a34c69845561af1d9c8784ead1b96b5a8adac22589490,0.9114832878,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000125:cb886196c587,cb886196c587b31d851082db9bdde964fb4114db99fda3131094a5f6a65039a9,0.5406698585,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000126:2ea205a9bfc9,2ea205a9bfc94d1b8cfe7bf9a2ecb0789f092686eb061333e881552d947efc52,0.307017535,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000127:e423ce2f98b5,e423ce2f98b5353afc98b80ee345487277f09767d66a84d2f1f748a512cf8e38,0.2480063885,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000128:5b4c17fc97a1,5b4c17fc97a1b24ca237d0324b1ff8cf91398f7a1060762ebceb78b1d070e48f,0.07735247165,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000129:37376189b412,37376189b412dd50f28d313d7e9aef4e0d512033d7d1af75ad0ea650e6127f40,0.1371610761,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000130:3fea0ec78187,3fea0ec78187be91858e522d9b2761b47c29bf5089312b6d66147d7a7b6c29a7,0.7942584157,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000131:d0b7c348e4d5,d0b7c348e4d5fef13f3a81c7fa326a87721c7002040055e729abc91b36d83ab0,0.7496013045,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000132:6bb6a1c431d2,6bb6a1c431d20a277beaede2f6774873f1a8a6e5613348ae410df726b924f30d,0.6913875937,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000133:e00d8d778fd7,e00d8d778fd78c4cf2a43611318e2438e64367be55f6203892ae4a6cc13c751c,0.7695374489,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000134:817456b56554,817456b56554b2f94e3a550850754a77829516f1baf9e1a7cd479a01dd732cb3,0.4186603129,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000135:2b02a4210a1a,2b02a4210a1a7a0b96d70bca52425bcab9a5981534bc5e117e3a437f07aa62b9,0.3819776773,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000136:027f32413fa4,027f32413fa425f6f3bd2d412b0d96adba8a59065b4489fee0e114d8b75376aa,0.3277511895,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000137:f268cb6c31fc,f268cb6c31fc977072a2ff9d6f26b77674d49c8795f542a168559b577c2a04d4,0.2695374787,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000138:2058bc8ef118,2058bc8ef11802a6885a0995932611daf4f44880c97a140590c51c70d36e3bf1,0.4362041652,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000139:5e20ef05dd70,5e20ef05dd70126f91418371011cb061c8a0c5d022867b2777dd356ff9b2e7fd,0.9489633441,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000140:b2d09a382904,b2d09a3829049cb25a8de875e80ee17e5c1ddf334f9d00fc931681dbe1e29be2,0.5972886682,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000141:bd56b974403b,bd56b974403bf59f5a397270ceccf0442e74946e196e963b595c88c1d07b3ca9,0.5366826057,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000142:c25542271964,c25542271964605c893fe1ebb4610c23b592f9bb46c3711e671054eeb5fde4fc,0.6012759209,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000143:12f30c2116e7,12f30c2116e7ea7507792c77232c3fc669fc37f7be916318a36410015a58d305,0.3724083006,if6_consensus_when_public_priors_concordant_with_d4
1n8z,1n8z:0000144:43e3bb9eaf84,43e3bb9eaf84bd2e2edbcda849023c2db5a8d5e6feccb25f18c6fbade6e221ea,0.3500797451,if6_consensus_when_public_priors_concordant_with_d4
