dataset,row_id,sequence_sha256,log-likelihood,d4_par1_if10_policy
4d5_her2,4d5_her2:0000015:fc92f23b838a,fc92f23b838af4d1acb09681a3d025601910a84aa3912b198930533aa4762627,0.719897449,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000016:a368f5ebb6c9,a368f5ebb6c93846e56fd2ebfc26d3f272c4decad853255a6ec9338166a661f7,0.5954785943,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000017:eba694074cb2,eba694074cb2757be1e357734e4afe521b5d000b4b0ebd05520b19493bd62f2d,0.2789802849,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000018:3901f6f2cf98,3901f6f2cf98de8f3aeba9f850fb714f943cbbf9503efb7e1378e5d23f134c96,0.897546947,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000019:51efefb4f1c3,51efefb4f1c3dd5283dce90ccc32a8aded3ebdb9975da19c7ff0aa9fcc60a445,0.9291326404,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000020:4b8e0540fb6c,4b8e0540fb6c1cd9c6f009a3f95b4595a6ac205a74c2dc72e8b3666ea0074af3,0.7330448031,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000021:2e7653eb7947,2e7653eb7947c98c05c8a33d667d1b684b145d8324520f1889f299b55b79d8bd,0.1871091872,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000022:20a13136e6c3,20a13136e6c34cb2aeb17e2da45292c9c9dd733eb079f72dbeef7fa71e467a1b,0.4277697504,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000023:d0c1b0168d98,d0c1b0168d9814826540310de3de7c481d337c0af7c82156a8fcaea0c2895216,0.1832612008,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000024:034043738261,034043738261b3c100b60282625e02ff7f534a7197673c8bb812e631517af6b0,0.1625781655,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000025:d1ffe9b15055,d1ffe9b150559717fa83a31fafb8d5ca9657c277ef28295b8a50814554d1c1b5,0.3059163094,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000026:57f27b7ac464,57f27b7ac464600b9b7daccc0a4d180a4659ad96b7e08b9f8008a80f9bd01d77,0.2467532605,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000027:3a714cc64422,3a714cc644227fb1632a3bc08f1329a169a53a21591b60bb76b42d35b1c7aba8,0.4203944206,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000028:356b55f35f4e,356b55f35f4e8e47e63a3ebdfd38f2a141cd5b3a6b53fb0507a1f20f7f121d6d,0.4518197775,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000029:c9bde4253a27,c9bde4253a27a49587738dba7dd8ecf2c81a74814d6a849468cbf617bd1b0b58,0.4547058046,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000030:7f6b2b962d75,7f6b2b962d75a4058b0bc9872aaa4a89c2abc38ed8995f9267e3e0fec56a2783,0.5419272184,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000031:337c50654321,337c506543217065107e6756dfc01482d4e6f5b833ae2f9428bc1f6a05a64a08,0.1853455156,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000032:b5c823990769,b5c823990769648f43c9424cf5e204d18db61eb9919b48c456e09d235e14ad20,0.4798781574,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000033:b7a0e6435e36,b7a0e6435e36a484b2eadb3eae4352e8bce69fe6cb6aca9d733a4891d8d31bdc,0.3336540163,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000034:a57a99c3ea34,a57a99c3ea34ef1397cf512997cf2befb4116e432c119b772222019d69c53d4e,0.6421356201,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000035:5dd26ad6206e,5dd26ad6206eb0ffcbb2cb29f7a685273fdf4ad24fa31a94205c6ca6ed21e2ad,0.3946609199,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000036:f0d04f1f4635,f0d04f1f4635588abb842002624e7f5a021b87d963cdb35b53722f3c5cf4cda0,0.4185505807,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000037:58929e2523ce,58929e2523cefe8962f8acb91b5616b12b6a040d696876822409792a0c47f22c,0.1412538141,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000038:d7580a99a20d,d7580a99a20d58e31e7d350f8da9b3204b55517332d372695b7ead202d8438ec,0.4733044803,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000039:f253fb3e8cc2,f253fb3e8cc203e49ed7a0661d5ae10940c82056090ee8b9aae74d10b09f4160,0.318903327,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000040:46a9ead0654a,46a9ead0654a9173b5a4a6fd02ef60836f8cfdb235200b4383435c93e878eda0,0.8475229144,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000041:9f3cd2830aa2,9f3cd2830aa20c391e831a45fe54627eef4902fdfe5e628f09d36d546533ca15,0.9328203201,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000042:f1306ba58232,f1306ba582328cdc6c741d7f19043dbca15b5e68ad497ef6e6c9167a798f50d5,0.5278178453,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000043:0a3d688af2e0,0a3d688af2e0ca16c9715bcce765a9cfdf84a2ddb05ed0e06735e6f560da64be,0.9377905726,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000044:d09ca6a450c9,d09ca6a450c9cd26e1251e94d488300f5916a2da265af3a9f2b3399e3e438d6d,0.9621613026,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000045:d9d3d2bf76d7,d9d3d2bf76d7a22f00d75f235a1e9d64994fb8b2b660a3bb4f4700b8a88f902c,0.7234247327,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000046:ad74e2ac6668,ad74e2ac66686a4c301ec64d4b3a28966133b6c3928fda5cfc46df5601b4b819,0.4391534328,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000047:c9212b6a75d9,c9212b6a75d911e2fe8c243fadfb4806c9e3e33e60637b314888baec3750ece0,0.9366682172,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000048:aa2e3bad366a,aa2e3bad366af72ca9a341eb6cb876bdc729d41516560a357e7acbd6fc88402b,0.4345037937,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000049:1acbb1217159,1acbb121715949bfdb55e686cedb4ba9002d22f524239f4c6d2a775b3a47a787,0.526535213,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000050:a6a88ba9f52e,a6a88ba9f52eea67103a2d9ac85019483779378d5aa17777352f8e371cacecf0,0.3540163934,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000051:84682994912f,84682994912f3cd334fee75e56087e41628def8fffc4b5341d9999d5ee5fce40,0.2948532999,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000052:c3386146a9c5,c3386146a9c54c008246f9ccc1a8e786cacb99d4fa1a75465dabac6bc6bdf49c,0.7019400597,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000053:877fb106ecfa,877fb106ecfa7fb85a49f870a87a099c40280a0da38a3f3c083af3f113a8da03,0.1425364763,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000054:36709cc3447f,36709cc3447fbf9a34caa95af8b0f1e6500a1f5d5a73bf3c19d038e0180b5eb8,0.05932338908,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000055:7d31244d8c6e,7d31244d8c6e90dede1a9cc958ae1243dad7ae13255b7b6617a0c28cd138684b,0.4875741899,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000056:543fe03eb3bf,543fe03eb3bfa16e9fd680068e44435b77f7b4cf712bd01678529e908c74129d,0.4252044261,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000057:ac4d39b08d8a,ac4d39b08d8a29bcb6530fb330ed30280aacd5969400315f62353a0537199919,0.3976270854,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000058:f1cb0bc9e007,f1cb0bc9e007587e0acb2efc1b1525cc8ecdd688e6b67f4a33a7ed78d71280fa,0.6998557448,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000059:6e96486dc86c,6e96486dc86c5d7c61778fb295db2de00ef045a1c90526325570ee075a36ef34,0.190476194,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000060:cc6ffc09e5c8,cc6ffc09e5c85413b0dd0ce9ca6c8cdc35db0a70324c0846d862a737e45d2009,0.9385922551,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000061:cbb9530f3211,cbb9530f32118c4d90da1155e862c7e52ee49cebecfddd908f9ff5fc4f9fb1ea,0.9347442985,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000062:8363354512b2,8363354512b2ff3c5fc3a16f1362fb768aa6467fdf93ea97c74e4b4aac8062d7,0.5951579213,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000063:37f56e8971a3,37f56e8971a32183e7009fac7c0e370458d5aeda1f724dbc5d84066ed4256dbe,0.4298541248,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000064:7d58e36e97af,7d58e36e97afe7d47f028833ea0f5f59505ec19ee8e1f957c3b0411687c10e15,0.2773769796,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000065:06fcb50a8baa,06fcb50a8baa59e6613cf4319441a6730a5369ac661151a3d7f12e128811d0d5,0.6926407218,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000066:4eaded0e6972,4eaded0e6972b690b9d49fd3893cf5bedda6147b3a3407dd8f4bb9e6842ba40b,0.1548821479,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000067:d647f666641a,d647f666641abadff4a30b6d009b7794faba2c767ddfbc703a79b8258fb11127,0.2316818982,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000068:a7ca1d87d050,a7ca1d87d050f5caf4cbdc816ff863e8f967a720176c571d3ec4bd3662266968,0.3756613731,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000069:5b14b6b1ff5b,5b14b6b1ff5b40eb27cbd01c9da13d4915d515d3f25a8e49403cf4caa5cc31b4,0.4715408087,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000070:2ad585ca4b2f,2ad585ca4b2f0e54fddbea8eae20504697524fe8eac8960b9f57b7f3a990a985,0.6131954193,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000071:99dbc3536d05,99dbc3536d05ecf9f189d35c484d554220147c42237303683d870e1d88106d1e,0.7707231045,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000072:936af3325e01,936af3325e013449570cd4c9e861db134dea1c36eeab1abafab6f7daed3ef2bd,0.3490460217,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000073:bda95f297ece,bda95f297ece691641981e202e73a9ab301209c3b0750a695b89a40dee46fa1c,0.6632996202,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000074:304a528f16b4,304a528f16b4ce93a8ae2564ad641cc843aa4d133b6dd87764d28974c347e017,0.4465287924,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000075:79fd2da7cb4f,79fd2da7cb4ff7667795f3cef7feec4971c732424f8dae5408357a9024d452c0,0.570466578,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000076:0f78848237ec,0f78848237ec3158379abad2e0a3ad9dfd9c0b43bd2bf31271065735d7c03120,0.4550264776,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000077:38c706adb035,38c706adb035a47fc5cb03f8cbee3b89c68c23ab874addb15308b923b28eb4fc,0.25621292,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000078:e0912d85847c,e0912d85847c7df39f42e45c080ef23f5f7ce725f5858cd0a812e2b0906a6dd5,0.3995510638,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000079:7091516e475e,7091516e475ea642d17a30712814fd953ec8ecd81c564217460150943dc3d1de,0.4630431235,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000080:b3cb82694027,b3cb826940272ef8540154d3747d291c1be3bc65d08ffe49321d80b94740ba70,0.9244830012,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000081:c5d56f7c761f,c5d56f7c761f5bdd244b9c8db24a35ebb70a94cad36bfe15d91f6c071ab66992,0.9259259105,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000082:1a5fe427922d,1a5fe427922da3bd26b6b4eff2c439cf97e8e8a735220147d1345ab0ddb43fe7,0.8581048846,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000083:1acb744e0bbb,1acb744e0bbb4659079454f133d104bc5a278d167418fba42cac8af539829fb7,0.4877344668,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000084:717569ba4359,717569ba4359cc6bef69f467d0e7ad811079a640650cfaabeb05b4825d772ff9,0.9068462849,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000085:f9c3305b9802,f9c3305b98020fb019435b84e99c747b5fd6dd480bac0151fab145f41ba145c7,0.9515792727,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000086:9e3be7fdf607,9e3be7fdf607986938df5b09457e7317fa65a781b54fd257a871793d48b91437,0.9215969443,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000087:1413cbd96f1a,1413cbd96f1aebc44268684dac9e2f2229701e78b6f97579cf6dd824f21cf7a7,0.8443161845,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000088:ffe7c38712d4,ffe7c38712d45e21c8f90be874537e32639678b78eee940a9f90592ef39e1fce,0.7101171017,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000089:508f2afbc7ad,508f2afbc7ad94d2cdcb55008e0fe2c33ff88ef7cf1fa12e2f124db423d1d998,0.4381914139,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000090:e8e5ff778ed4,e8e5ff778ed4a1560b3dc50af9093263b8996d3bae1053b3392717934bd09a8b,0.6472663283,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000091:899c9243fe90,899c9243fe90f5cd61e2f07cfeaa97a0ed36d5ac139b1c999d0a02a1b8833d0e,0.6002885699,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000092:666a86a3a5b5,666a86a3a5b59763d6c64afd905e403a548e5a8092af79ab2ea6fdb731b9a7e7,0.9283308983,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000093:f1adb7739744,f1adb77397441ffb4d9a8c09b952ab3e0bffb071a341231aa9710420a1adaf74,0.9409973025,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000094:e07e6b61f0ae,e07e6b61f0aefcdde5e2d9494dc4a80d2eef8c8938c5b37f2b33492d57e601da,0.9491742253,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000095:825c7769e757,825c7769e757f549cbac9ab1ca985890cda9980a0c28ffaacdd308335278a1e5,0.9446849823,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000096:713e43b70bf9,713e43b70bf99014f028dd784ba96cbafa146cab4b45ace1c6dfb1c59aa7f1c4,0.9360269904,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000097:b0cb8f02ce1f,b0cb8f02ce1f3e9c9dad96b7f411d52af98df4d1194b318ed29fdf01b20694b8,0.9653679729,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000098:d8c894a0f8f0,d8c894a0f8f0aeb14e480c6f623a0caef0ba168215c25fb4a094d40a16f31f48,0.9735450149,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000099:9742f61dd5c0,9742f61dd5c043e57dedcbde1a2f9766131547ac83e95d8d759036b3465df52c,0.9352252483,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000100:4497f0f9a487,4497f0f9a4871bfacd3096cbb0bf7c26d1a39d2ebc46ac9c587821791672e7a5,0.9281706214,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000101:9157d2f912c4,9157d2f912c4ed0a941eb21550e6a1a6f72ef9fea6796792b16630132ba5c537,0.9167869091,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000102:279df9fd149c,279df9fd149c1f6b74474b9065e62978eda56acecf4094d1a48358edd8afcd71,0.9546256065,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000103:5590d1aeeccb,5590d1aeeccb0a8df5d9dc42878ac36d0110d1b5f9a04b840e44e96d411770e3,0.9475709796,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000104:a3b035d3d357,a3b035d3d3574eb7243e6ea1b37912dcb5c229ae59eabdb02beee9d3031dd8f5,0.9660093188,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000105:c16fdeeb858b,c16fdeeb858bf217a5a8abd417b9b9237d606b87508e60853427e9a535860e09,0.8120891452,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000106:c53c07851e4e,c53c07851e4edbce59f869fa64ee48479f6e119414e5176fb7c83283c80e074b,0.9594356418,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000107:8282994c902a,8282994c902a58188b6d7b6050a91f2347227ceb64f3424c99b845b529f1c51a,0.9605579376,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000108:6bf2f8274b0b,6bf2f8274b0bd0c281d82aab7f4caa99aff66bd3a98f43a56817e5491d91b80d,0.8909732699,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000109:1c07ce791357,1c07ce7913570f2868e477ca829dd771bf4273d8a5e2dd0fcf4d1e66ac752b67,0.8548982143,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000110:34f70af6c609,34f70af6c60936186b85b1eedea191761ef6f94f63ba0a49bb51b7b0d5d66563,0.9430816174,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000111:c66b75aa739c,c66b75aa739c1ae7c33d9c80f58e699d350d6ba9f71ca9677beb3c93251d24d8,0.932980597,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000112:bcd98a14ee40,bcd98a14ee4016839410f1314c9c5ad16594fb4199847f86d30d4c247f13ea92,0.9185505509,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000113:081df1816c9f,081df1816c9f06f06b53a9395ded9322f13a9fe3d7d1bbab32f337d55d99086c,0.9389129281,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000114:bbf163a8edb0,bbf163a8edb02a635bb0517cda63199814953f7693cbf4403b4205b705c65543,0.9743466377,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000115:fc74bf4a4baf,fc74bf4a4bafed27f9dce48811308fced2efbef9f96e35535c5a4173654fd877,0.91213727,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000116:244c5d330533,244c5d330533b691b397d4e8495eb05c69ef8bc60d29bb4887e43162de087e0c,0.932659924,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000117:d400e99a7556,d400e99a755673a3e9a778f665d33a5bce3f9df5bad4b4d5090e30b75c115580,0.9350649714,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000118:f302a53ff2f9,f302a53ff2f9d0f3fcc256ef6a81ae1eeb19ee68fc6bb084e5ae7ecacd76f39e,0.9442039132,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000119:566f31c18f55,566f31c18f5587f09433baa1ecea0522fc2d105a58d15bc77fdee51bf24ce136,0.9469296336,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000120:50ac9b723c7a,50ac9b723c7a2db9e9f2a1b2469ef1ee2b6a72f3ae15e51cfb2a8dd6f30ea9b0,0.9304153323,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000121:0db3619d5457,0db3619d545719908d2752d0126fed85aeba0e1febdaa6d8574c83909f4978e2,0.9576719403,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000122:a1cdd41904ca,a1cdd41904caefc13a9a38d16fe1dbfb8102c2b509827fc0ea8e5b1dda38d7d1,0.9501362443,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000123:41d4016644b6,41d4016644b6995bc1b562351c4072c6a795b03ccaab0437194a6f8ec6866494,0.9636042714,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000124:d9e13447b8a4,d9e13447b8a4ee73e71735a6f0da812607c858ef06792cea9893bf2a85e2f0eb,0.9350649714,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000125:f1b30c4e9ba2,f1b30c4e9ba2c0ffb91633a2e4139eeecc6d74fc14404a324ef9cfd5b83d708d,0.9209555984,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000126:b9d8b4d8488e,b9d8b4d8488ed34fa85c5ef47d8ff22c4cb946c82e82a1a0c57ad57f09d7086f,0.9270482659,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000127:12176a7b6a13,12176a7b6a133940bf94b2c3186bdb3315230ae4e033dbe78867d0dab5c2e24e,0.9223985672,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000128:fea6ecf9f4f5,fea6ecf9f4f5a69bf79ce91230fea92f06f055ba078332f7cf536182ffe53e8b,0.9182298779,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000129:9e2268c7f415,9e2268c7f415b0615c08e4d040c7ff373b37f70e180b931ac006bf9cafe2ffe1,0.9081289172,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000130:570a30bf7111,570a30bf711129efad98f41e8a26c1ee0613e700369f6f70f864ea0d71be7830,0.9459676743,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000131:a8006ca1ae2f,a8006ca1ae2ff9f206eab0000e316a624c2f5292bc41406f376cf917729cfe9a,0.9393939376,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000132:81d6a55804b5,81d6a55804b5925dfaeb0cde8b7052c4710940dc9b3a0d141beabd648c2dc25d,0.9559082985,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000133:bbd93bb84f5a,bbd93bb84f5a5ccae4f8f69c47d8efee873567e4ff4498b2d17b9d5759844d88,0.903318882,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000134:95ee66a25df6,95ee66a25df679bd1c5455c19962d1b97effe39ca88a0a58136c562d9abde461,0.8122494817,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000135:68510c2516c3,68510c2516c37bc4c16b93d6e2fbb9e723061d264e64d18fea6764d2ee2b7d08,0.7242264152,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000136:4a8c92ed388d,4a8c92ed388d1d7f7d0507365728f1978f0842ff3f5fee7bc3e7d9597f6e1b8c,0.5074555278,if6_consensus_when_public_priors_concordant_with_d4
4d5_her2,4d5_her2:0000137:3144062e20f4,3144062e20f4c25cc0c6d9503024ea1106001d24f690b5931c27d7f9cd9b341b,0.713323772,if6_consensus_when_public_priors_concordant_with_d4
