dataset,row_id,sequence_sha256,log-likelihood,d4_par1_if10_policy
aayl51,aayl51:0000042:e1e93e2233ca,e1e93e2233ca476e3458c57dcae56b4cc4a89b944a39152cb35c4b3d3b9b40ba,0.4650767744,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000043:713e1abdb98f,713e1abdb98f87032b57b7500f3e1737199235621de5b6b2c8b977212a8b7a99,0.5901829004,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000044:170cf19c0b1e,170cf19c0b1e805af0b3867794c23583173cc0095f709bad172cfd70e7915e39,0.7360499501,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000045:b8544a56552b,b8544a56552b1384f7d38631d02f842cff4031aa1027d5230f4536f28311cab3,0.6512309909,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000046:80dc0f356615,80dc0f3566156e94085fef7a24fccdae5415eb3df44cc2641a77b57d770aa27c,0.4223971367,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000047:bbf96b93dcaf,bbf96b93dcaf50958d034f87d4d6809a103de2c14be47ea457c709a38a8e1d5e,0.8444084525,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000048:ba311db0f28d,ba311db0f28defbb681d0df940510fcd599964096c53136c551d1b66af2d6573,0.3172030747,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000049:522ff4de80f9,522ff4de80f9a134f9d0e175a9e288b30e3de2cadc2dbc43c14107e3b55b787c,0.4820560217,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000050:8e2be8e0fa1a,8e2be8e0fa1a3bca2d4283c617a29555223247ae8a2efbc86415f6a3258e03e7,0.9489079118,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000051:189d28d40a46,189d28d40a4612d76af0c00ddcfd6034959639cc3626073928adc6a7e1f35051,0.762676537,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000052:ceb9117e6569,ceb9117e6569f15a782c0336f6c7aee0df4cd8c945efc5d6b576cebdcb54394f,0.6579454541,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000053:243341b25c83,243341b25c83355eebe10ad8cc402a6eee1296460f34c341b6e622e76a679497,0.4472485781,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000054:808b30b2b3e6,808b30b2b3e68f9a4fa49fa4f4f448e96893ac574492c8f8afa39ec254d7f5ff,0.8041985035,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000055:3bb2403b22a2,3bb2403b22a254665cc213f82d0acb86c8a104c7822c83cc5772977dc0ce7618,0.5401713252,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000056:2b10552a49ed,2b10552a49ed3066f5a8222f27ffde6ac1b81529341e923e4e1847ed6a7bf10d,0.2483599335,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000057:8c5b94730ef7,8c5b94730ef79e12ed64e5b7988e5175a4a80e33834f88fde0d704c2f485dc1d,0.4154510796,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000058:c9575ba32b40,c9575ba32b4086873399c1474e1bfddd81f01408e7435df5516d9dd60acc4b11,0.5675696731,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000059:9037768fd884,9037768fd88424ce72ce9b81f4b6d274aa13e35dfa3c38117658378e197c992e,0.6181986928,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000060:51462b546a9a,51462b546a9a4b330127fe747209278dc7999942152228b1949d817745032722,0.8442540169,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000061:42335b72d0bd,42335b72d0bdc4803751ebb151180de74104ca593843b883eceaa42a6b174913,0.590028584,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000062:5961918510da,5961918510da69248ee4a6e6833d95a315953f215f70c23e57411de5dfcb280a,0.8142316937,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000063:339851ba2902,339851ba2902f505ed8f0023ae51fd0095c1a6e2e1050c96e21a5614c3cd360e,0.8978930116,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000064:4aa9f9a71a8b,4aa9f9a71a8bb05aa1027d30535279856bdbcdbf1ebabf89ae689600fd5309af,0.2002006769,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000065:78444a02de26,78444a02de267fe5c198da33bbce86693c9aa74c91a36ea3f850f1211abcc796,0.3964652121,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000066:410969387174,4109693871740ac2136dab890eb8965fec6866dcdc28cca842523bfa3dd68915,0.150420621,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000067:76d421b70d2f,76d421b70d2f3a0671a100c3ef97589c67c785f9866086215fb85a88f902e488,0.2670371234,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000068:0afd1e3f2957,0afd1e3f2957810157ea92cc5f5f6cb9acb0186011ee93c455e13e2a8084e331,0.4186154306,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000069:4856aeef8777,4856aeef8777dcae70ec4cc8b1873a8d2655ee2e7d7fdeb3ecc7d8dd4ceb0862,0.6158061028,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000070:cce49d15f0eb,cce49d15f0eb6fbdbbdc3ad443389324559924d4f04dd33d29c589b739c3e418,0.8139229417,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000071:5232ff48e95e,5232ff48e95e788d52d8f83d212667100fb98246071b16394be996cbb94daff7,0.5568418503,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000072:5118189cbb20,5118189cbb20913d76d9a3c7ff7b1af7badf2752c721ab526bfa012509903c9f,0.628926456,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000073:fbd768f54592,fbd768f545925f446bb04561423d3e318e74a76b853a8c6ea48ca750ed4c813f,0.2428031117,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000074:37815a816981,37815a816981ff600ae2a74aa087eed45f97e223459c4b3617f811baa67c7154,0.5092999935,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000075:0de8038a93f3,0de8038a93f33190a81e2d6499545f0275f7434ece37be6790dead9233066a24,0.9192714691,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000076:3d98646160a9,3d98646160a9c7cf661e0bcdd7d5fc8c3b473dd5ef6abd26f5ede6caa827633b,0.8664042354,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000077:70c35e5a1d35,70c35e5a1d35edff9aa3e5954efeb0041ff9f1f99780ab8feeb0e4dba2bd7868,0.6066990495,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000078:f397a17c4ba1,f397a17c4ba1573711f2e5f4377e8b16add6fcc9aa1922e14623294da8b7991b,0.5793779492,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000079:b63b0614bca6,b63b0614bca654db24c8948b198202210f96b7fa7ab47634f31e35a22dd90e42,0.06737671047,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000080:59dc007aa2cf,59dc007aa2cf192cb7d3ccb689f448125e0f9e8b8a55cc2fe351ae8b817e2790,0.5853206515,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000081:fbd7ba34a8d3,fbd7ba34a8d304178bd7125a68275a2c8469ebbf03b31980092e720574465d83,0.21494174,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000082:13458713ca99,13458713ca995f2168de2ca03179a14fe243be73cc09e479591474d42256fe92,0.5336883664,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000083:31ffb00146b1,31ffb00146b14601f0d3175f06cb06d8c85084d143ebde22d77cc3637a221b58,0.3843482435,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000084:21e2601b13dc,21e2601b13dc2daae868f1ccc6d5687662cf8da2f689799f379ece985d3ca499,0.6557845473,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000085:5f2af9e52184,5f2af9e52184831f09068559d1f8787a6956dc80ffaabb8ff4bce7091cbe270e,0.5475032926,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000086:956a8cee3e5e,956a8cee3e5e9035638ff5030725a0b33123efe7584be3728373a8235da34d11,0.3892104626,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000087:40f2a0c046c5,40f2a0c046c5ffcd040a666f3bdae1e29ff2ff7c8761677d86194fdc8c20c95f,0.3169715405,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000088:8fb25a8ca589,8fb25a8ca589b96a1cbf6f37a9ba57eef73e354d5d084f627a9ae35bc1a7de35,0.8799876571,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000089:b69b0627723a,b69b0627723a39ce28fc184ad5764c2a206864ccc95e4a646ae297fc5d3d0ef1,0.4144477844,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000090:e02ed2808907,e02ed280890776b30b87edeec977c7842628fe90947692ed250188d6adbc66b4,0.3772478104,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000091:d4d4fcbdc1da,d4d4fcbdc1dad8930c4f9ec6c1dfebcbb8c134656c0bbdddcb7d476e861d3dfc,0.2427259535,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000092:5bb5ad1949a6,5bb5ad1949a6b2f57a4fb75b20f7ef0032d5136f0e1d831404dc0f8db69c8a4c,0.6404259801,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000093:f51d0aaff2c8,f51d0aaff2c8ed71a4e188eeebbec0ff533810a46e77b3c34bf3c42f907c4d81,0.4766535461,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000094:da2bfa23a0eb,da2bfa23a0eb468859f6e110d2ae28647a7d22df90cd4952a28cb15937127e38,0.6889712214,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000095:a802a9cca18a,a802a9cca18a38a17bf5ec2d0e349479f7547fe005c1b5ad1a5d25a8145ce437,0.9726788402,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000096:458cdc9efdd5,458cdc9efdd5409003ad87c87b47d67ff646e358fe03d047d0a02f9c9d64fd2c,0.5328394175,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000097:b181d26aec20,b181d26aec20a548393e3e31e12c58e35ce5e96ec92500013979bdcdb339a83f,0.5473489165,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000098:c784d9df7058,c784d9df70586ed23b03abcab93a4d6f030efc355860499970f2ef264ef9b2a1,0.4470170736,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000099:966f2bbef0cd,966f2bbef0cd95088afa179e0070befcade42821d0354c52afcfd680e74ff64e,0.6980782151,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000100:e5de91f9f1b5,e5de91f9f1b5b1761f9648325c7279475ee329aeb70ad28579e13f9154aed758,0.4832137525,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000101:5828717fceeb,5828717fceeb118841f320c7ca58af8b59ed14b0433d67dad5ff0eba26b44e4f,0.6097862124,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000102:bb04c06e6ffe,bb04c06e6ffe010d0c1509c08b9ea40a369905be343618ad324a741b20c05803,0.3244577944,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000103:aa437ee277d3,aa437ee277d3ffce60b9a8c232d6a3d943a9885c78926c717f62f57b188eac75,0.3159682155,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000104:abe70582e94c,abe70582e94cac9a87b109102d292d67b2bc70962eef4ea34f27080ad8c3f613,0.3502353728,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000105:6a9daf0f53a3,6a9daf0f53a3ddba7a0c0425eb921247139ff2ccd3042cee441c61b34ba06a52,0.3568727076,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000106:1ebc893a74cf,1ebc893a74cfc89b08dd51360202aa07afb33e1e112ed365ac5cf3f525f2c9af,0.6039978862,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000107:59b0a3c04c7a,59b0a3c04c7a736a1d84d8154d893c48d868cbb0faf1314afa1430bd04d85d82,0.6594890952,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000108:21cffbc4d270,21cffbc4d270d7225cbea0530277b9bdb35fc60b2df485289bec5c502f542079,0.5664891601,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000109:8f90c59d6a98,8f90c59d6a98e7aaa169ecff957495cfa2ddb2c108c2a585401462979fac98b7,0.7495562434,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000110:c7394b8cf7a6,c7394b8cf7a616dfcd2488b819128e78a1f2644933cb739706e8ad0f1db0cf6b,0.6119471788,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000111:e0fdc42e8c44,e0fdc42e8c44b26706ad130a5a56b7a16dfbd0269b557081ce5404cce2d73343,0.8000308871,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000112:a4b2ce2c8f0d,a4b2ce2c8f0de34a4c0cf3302860d93fdf64b8c2082b9195306d2837b8a42d5b,0.4308867753,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000113:2ab6d2231199,2ab6d2231199042875332336ff81b24c2e00316ce8dcd4faefb80eaeed8eb8a5,0.2071467191,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000114:3705fe04f16e,3705fe04f16eea6dd0ba9ec688f4efae6ff3bc16d47ca9b54f8ea1e934c8e24b,0.4463995993,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000115:6f1ed8df90fe,6f1ed8df90fea329f6dd0f4e47c08d3a70371cb63d5fe6c67e8cd1d5fa7e82ba,0.6411978006,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000116:dcd0d8a50d56,dcd0d8a50d56400a73b00a78c8def4e5e6a57f7ce41311b94ba3dd8a55575551,0.9093154073,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000117:e9f018c0fe87,e9f018c0fe8742b53bf5039d758d04cbe6689b5007b9137473f379080367f898,0.2987574339,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000118:8ec3c9a0974c,8ec3c9a0974c64b9e3e0a70bd50529cb76c0d3cf5b44490f3a2b7260adc43f9e,0.2769931257,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000119:16ffc404a37c,16ffc404a37cfbea276305f5f62595a7a9b071bb1bdf2543504985f178b6fa05,0.9476730824,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000120:abed65d2ebba,abed65d2ebbae543996cac7ad5260f4e7fab11093e48f66c4dc56ab9f9735c00,0.4822875559,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000121:10a1d0124d3b,10a1d0124d3b56af61fb0ce79687f3df32b3d22f0c521f55abfd268d2d928517,0.5520567894,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000122:e2fa1ba74595,e2fa1ba745950302133083a6a304843ace342f90bf9ab018bbd0459fbb38ed0f,0.5247356892,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000123:73a8bede171c,73a8bede171cd1f17efd1d9b3977040b26a61d890fc23f414bec2cfaf602d969,0.2309176475,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000124:47eee29afcdf,47eee29afcdf67c468d256aaba22a8ed125f35907a07abe6dcdb253e682cfb26,0.6814849377,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000125:fd962ad01205,fd962ad01205869d3dca61d80d9ac993cd5e3f693cd09c5ac2c9ab79e0aa2d03,0.3263872862,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000126:13bdc29cb37d,13bdc29cb37d80b022dc44c6ffe1ef6a2894411c08e78c0441309cf14b3cbd73,0.687659204,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000127:af1e267030d1,af1e267030d1d78fe678ab1b133ed4c10d46a7a33b9b45e824f5d89676a7b6e6,0.2662653625,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000128:02dd1684fabb,02dd1684fabb0e69db6e775bc2c385d2641a2747cc664508106da1eb6f36e77a,0.1857683063,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000129:10239e1cefeb,10239e1cefeb6e43a680fd8078a8d0221b59a2c00befc1c6cad53892303b0607,0.1596048474,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000130:f9d5bf9c92a9,f9d5bf9c92a9072cbbd245f411b4a9b6375029fabde9fd48d5d673ab19967938,0.5329166055,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000131:5bf2f956cca8,5bf2f956cca8a47f207c8b08ea2118d84bcb699597c8c45f9f7b48e6bfa0b3b9,0.4722543657,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000132:4f36cd3e6f75,4f36cd3e6f75a12479d0725f76b734553cdc5bea812156c97dbfaefe5d51edea,0.7046384811,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000133:e9f945d9819d,e9f945d9819d588e04afaa85e2f44d1a7201390eb991ac66c006f72c3661ea06,0.780967772,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000134:73dc5c0b78aa,73dc5c0b78aad96ec60577615c24154f4f64fc398334fbdccc877b4a6e233582,0.2373234481,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000135:7d146d4fd3b6,7d146d4fd3b6ef6f66a9835ca64a8c895d3d277abfff94ae10d5c5efb98afe1c,0.52913481,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000136:f3c207de5402,f3c207de5402b7717cceac722737662207cc9ac7d5ff97f6d2d1099cfe80ed24,0.4391448498,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000137:5c5fd599a2a7,5c5fd599a2a7007e89935546a536f863ba65e2e6d5c49941eb060fe9f1f04aee,0.7235471606,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000138:052c9d086677,052c9d086677a2cb8cd9d64f119245b341f0bacb146df022079105ef666bcc5b,0.2372462749,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000139:de9ca99417e2,de9ca99417e29d1c155b116be5bb2be8e35461e9a2323166037c307688692845,0.365362376,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000140:7ffd88b2fd9a,7ffd88b2fd9ad7d1a1dd44007b4e37156cfa5f0af3a15e7b348be9f625945e94,0.7467777729,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000141:58fc6041cd69,58fc6041cd69d25c2f54da7c77cae6a34a91f6e0a05aa70e0acdd579b0e5d463,0.9291502833,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000142:8ffbaf1e1632,8ffbaf1e16320845e24d4dc5f1669f2fc5d0f1f78585f013a298ad5c2c0117e6,0.7912325859,if6_consensus_when_public_priors_concordant_with_d4
aayl51,aayl51:0000143:d5d9fe58a540,d5d9fe58a540c62eac9271f91dc57ac4f85e9e3718a93e4066ada29aa49457fc,0.9147951007,if6_consensus_when_public_priors_concordant_with_d4
